Agent,Year,Delta_DPI,Delta_Consumption,MPC
64,2002,10740.887995438941,29635.24585649994,2.759105752623469
64,2003,1285.5131639501487,-20785.412605400837,-16.168961305328867
64,2004,10187.200586889696,49776.795806411596,4.886209452915975
64,2005,7888.099288727331,-42278.81837323413,-5.359823301622691
64,2006,16453.728322218405,86190.60365695733,5.238363121662174
64,2011,13630.127747900377,15352.140214875952,1.1263386887361226
64,2017,7434.409387789725,-27554.470371587842,-3.7063428894356165
65,2002,12102.940750776499,31103.452396891866,2.5699086723940487
65,2003,17733.350641228346,-29722.708480339817,-1.676090947597763
65,2005,8181.263340704376,-26193.16047063924,-3.2016033930016614
65,2006,6083.639619077614,-21944.260348976357,-3.607094062600554
65,2007,10168.215239383571,51953.00467141607,5.1093533573317265
65,2010,11460.948978635774,52059.26915402475,4.542317503643708
65,2012,2035.1055320653832,97787.48160152926,48.050324693622606
65,2015,8669.347965344845,11201.087953124079,1.2920334952408994
65,2017,9138.878245363594,-59481.014052199374,-6.5085683882894205
65,2020,4206.061564275122,101480.34505104777,24.127165877215834
66,2002,10586.146764962905,39775.47381956951,3.757313657431509
66,2003,11121.134172097285,-50252.04350942004,-4.518607790516678
66,2004,6465.199370732065,55881.11585686784,8.643370861823914
66,2005,9567.042386621994,62309.93763438729,6.51297810925537
66,2006,17136.85913845955,-36114.76827467035,-2.107432171956147
66,2010,5559.308707044285,-66190.02270905854,-11.90616067519117
66,2011,8535.477036231838,74431.7115044099,8.720275526307235
66,2015,2488.1870044680545,-17715.798955630773,-7.119962817834186
66,2016,2798.4834422314307,16073.087133390974,5.743499100560965
66,2020,9946.23859316425,-33798.289293529204,-3.3980975799995137
67,2003,5719.049312423333,137825.72640323383,24.09941213548182
67,2004,10599.154882008967,-7696.920177996333,-0.7261824422493444
67,2005,8151.653810748947,-34976.27936452278,-4.290697345169676
67,2006,11381.625920551422,-33576.80591477407,-2.950088691119742
67,2007,2262.298367730051,94845.28930711234,41.92430612160074
67,2012,1607.5948222153238,7986.285834551789,4.967847447745818
67,2013,7680.850952782901,-45659.06948932601,-5.944532678736978
67,2015,2263.642489057209,4814.1260700989515,2.1267166053699587
67,2016,20625.686793545086,-39605.97473835823,-1.9202257425315465
67,2020,16738.663168155355,22723.98766963574,1.3575748219169155
68,2002,1200.3035505317675,50923.74287094548,42.42572043412257
68,2003,6474.750808357203,21369.478968372656,3.3004326499778602
68,2004,16829.770657041634,-56904.812849471025,-3.3811995427080794
68,2005,3128.0516400493216,77700.19798368253,24.83980666714869
68,2006,10688.97913362988,-35437.04733341257,-3.3152882880947745
68,2007,2354.197423330217,87173.03314448672,37.02876924449814
68,2011,4557.688333247614,-7921.542640812055,-1.7380615043432561
68,2012,2121.1421820964897,17497.689354181755,8.249182681798082
68,2013,1315.0142687088228,-27497.002597113373,-20.910041245493055
68,2015,2512.303409984219,-84.15601782751037,-0.03349755347744363
69,2002,3463.714408277767,18339.72029491377,5.294813062845061
69,2003,3579.8886282021704,-46007.588440248626,-12.85168149584412
